1194437	0.16033218801
1194696	0.160236984491
1194956	0.160165086389
1195478	0.160502016544
1195736	0.160589933395
1195996	0.160858184099
1196256	0.161068156362
1196516	0.160849660635
1203271	0.160659760237
1203791	0.161277413368
1204050	0.161042720079
1204311	0.160969480872
1204571	0.16122713685
1204831	0.160295307636
1205091	0.160043552518
1205350	0.159537136555
23581	6.37085468043e-05
23839	0.000231460755458
24099	0.000341004983056
24359	0.000654617382679
24620	0.000692589441314
24879	0.0010015249718
25139	0.00140326994006
25399	0.00158661289606
25659	0.00221728859469
25918	0.00139587628655
26178	4.20214200858e-05
26438	7.96038511908e-05
26680	0.000276837963611
26957	0.000217887194594
27217	0.000304338347632
27478	0.000659648678266
27738	0.00160074071027
27999	0.00169767148327
28257	0.00160948419943
28517	0.00100830965675
28777	0.000929509871639
29036	0.0011207658099
29296	0.00104350200854
29556	0.00137920782436
29816	0.00128484307788
30077	0.000722711265553
30336	0.000717127055395
30596	0.000659338780679
30856	0.000507419870701
31115	0.000307904672809
31375	-0.000341402599588
31635	-0.000221546913963
32154	-0.0016098273918
32414	0.00740813557059
32934	-0.0120442826301
33193	-0.0167554467916
33454	-0.0671367943287
34233	-0.154552921653
34493	-0.154629662633
34735	-0.152763262391
35013	-0.141795098782
35517	-0.178102970123
35792	-0.104054771364
36052	0.0115703735501
36313	-0.0498603284359
36572	-0.0728075504303
36832	-0.0474688149989
37092	0.0232807900757
37352	0.00696664582938
37611	-0.0740547701716
37871	-0.0805915668607
38131	-0.045360904187
38390	-0.0290999319404
38650	-0.0778308063745
38910	-0.0888212397695
39171	-0.105734020472
39431	-0.0566669106483
39950	-0.0446717403829
40210	-0.0500779375434
40470	-0.0517557114363
40729	-0.0546676926315
40989	-0.0230997316539
41249	-0.0428901724517
41509	-0.028228322044
41768	-0.0275786947459
42289	-0.0366611406207
42548	-0.0773258507252
42808	-0.0710090771317
43068	-0.0625011026859
43328	-0.0537725612521
43587	-0.0553691424429
43847	-0.0151979215443
44107	0.0516646616161
44367	0.0500060208142
44627	0.0297724381089
44887	-0.0124856205657
45147	-0.0224770549685
45407	-0.042128469795
45667	-0.00943781994283
45926	0.04114016518
46186	0.0458269789815
46446	0.131349340081
46965	0.0683833435178
47225	0.0920891612768
47486	0.0800596922636
47745	0.0656544342637
48005	0.0537425763905
48265	0.0451106838882
48509	0.0300678405911
48785	0.0233121141791
49044	-0.00978740677238
49304	0.000498933717608
49564	0.0170344654471
49824	-0.0086030960083
50083	-0.0628537610173
50343	-0.0136074209586
50604	0.00472758105025
51123	0.0324669964612
51383	0.0516898259521
51643	0.0254693608731
51903	0.020527433604
52162	0.0294879917055
52422	0.0220010597259
52682	0.0375990532339
53201	0.045856885612
53462	0.0382454618812
53722	0.0325343683362
53982	0.0248259678483
54501	0.0506014712155
54761	0.066691569984
55021	0.0949289053679
55280	0.0996506214142
55540	0.10380641371
55800	0.165921449661
56060	0.145062297583
56320	0.09169010818
56580	0.0977568775415
56840	0.073613807559
57100	0.051131606102
57359	0.0237729661167
57619	0.0325444638729
57879	0.0589654110372
58398	0.0904745012522
58658	0.161134094
59179	0.125082373619
59958	-0.0297308079898
60218	0.0531999096274
60478	0.132800206542
60737	0.140619859099
60997	0.111383534968
61257	0.0692556574941
61502	0.0784560367465
61776	0.0748341754079
62036	0.0391045324504
62297	0.0393417142332
62556	0.0581377260387
63076	-0.0500807650387
63336	0.0210904125124
63595	0.0157922022045
63855	-0.0272464137524
64375	0.104050464928
64635	0.0826561003923
64894	0.0997681543231
65155	0.0905512869358
65415	0.0900210514665
65675	0.161004588008
65934	0.248123019934
