Time (s),elevator,throttle,aileron,rudder,pitch(rad),arspd(m/s?),bank(rad),hdg(rad)
2.70303828216,1602,1705,1501,1532,-0.033136755228,0.236944794655,-0.00180950202048,283
2.72410896625,1602,1705,1501,1532,-0.033136755228,0.236944794655,-0.00180950202048,283
2.74409676308,1602,1705,1501,1532,-0.033136755228,0.236944794655,-0.00180950202048,283
2.76525367779,1602,1705,1501,1532,-0.033136755228,0.236944794655,-0.00180950202048,283
2.78508633649,1602,1705,1501,1532,-0.033136755228,0.236944794655,-0.00180950202048,283
2.80507220852,1603,1705,1501,1531,-0.033136755228,0.236944794655,-0.00180950202048,283
2.82517279809,1603,1705,1502,1531,-0.033136755228,0.236944794655,-0.00180950202048,283
2.84509322724,1603,1705,1502,1531,-0.033136755228,0.236944794655,-0.00180950202048,283
2.86310734365,1603,1705,1502,1531,-0.033136755228,0.236944794655,-0.00180950202048,283
2.90920839132,1604,1705,1502,1531,-0.0339938290417,0.116102948785,-0.00545646809042,284
2.9110977659,1604,1705,1503,1531,-0.0339938290417,0.116102948785,-0.00545646809042,284
2.92408971835,1604,1705,1503,1531,-0.0339938290417,0.116102948785,-0.00545646809042,284
2.94510612334,1604,1705,1503,1531,-0.0339938290417,0.116102948785,-0.00545646809042,284
2.96511047336,1604,1705,1503,1531,-0.0339938290417,0.116102948785,-0.00545646809042,284
2.98509519053,1605,1705,1503,1531,-0.0339938290417,0.116102948785,-0.00545646809042,284
3.0051607489,1603,1705,1503,1531,-0.0339938290417,0.116102948785,-0.00545646809042,284
3.025090802,1603,1705,1503,1531,-0.0339938290417,0.116102948785,-0.00545646809042,284
3.04311069279,1603,1705,1504,1531,-0.0339938290417,0.116102948785,-0.00545646809042,284
3.06313775535,1604,1705,1504,1531,-0.0339938290417,0.116102948785,-0.00545646809042,284
3.08411066007,1604,1705,1504,1531,-0.0339938290417,0.116102948785,-0.00545646809042,284
3.10408267361,1605,1705,1504,1531,-0.0339938290417,0.116102948785,-0.00545646809042,284
3.12511486189,1605,1705,1504,1531,-0.0339938290417,0.116102948785,-0.00545646809042,284
3.17108309899,1605,1705,1504,1531,-0.0342740267515,0.232411757112,-0.00853337254375,284
3.17307987689,1606,1705,1504,1531,-0.0342740267515,0.232411757112,-0.00853337254375,284
3.18508980111,1606,1705,1504,1531,-0.0342740267515,0.232411757112,-0.00853337254375,284
3.20511570879,1604,1705,1504,1531,-0.0342740267515,0.232411757112,-0.00853337254375,284
3.22310249318,1605,1705,1504,1531,-0.0342740267515,0.232411757112,-0.00853337254375,284
3.24313225045,1605,1705,1504,1531,-0.0342740267515,0.232411757112,-0.00853337254375,284
3.26336180099,1605,1705,1504,1530,-0.0342740267515,0.232411757112,-0.00853337254375,284
3.2841168194,1605,1705,1504,1530,-0.0342740267515,0.232411757112,-0.00853337254375,284
3.30408998782,1605,1705,1505,1530,-0.0342740267515,0.232411757112,-0.00853337254375,284
3.32523573874,1605,1705,1505,1530,-0.0342740267515,0.232411757112,-0.00853337254375,284
3.34412524998,1606,1705,1505,1530,-0.0342740267515,0.232411757112,-0.00853337254375,284
3.36612483808,1606,1705,1505,1530,-0.0342740267515,0.232411757112,-0.00853337254375,284
3.38210021615,1606,1705,1505,1530,-0.0342740267515,0.232411757112,-0.00853337254375,284
3.42815352901,1608,1705,1505,1530,-0.0344970859587,0.354211091995,-0.00951930880547,284
3.43010372697,1608,1705,1505,1530,-0.0344970859587,0.354211091995,-0.00951930880547,284
3.44413583633,1608,1705,1505,1530,-0.0344970859587,0.354211091995,-0.00951930880547,284
3.46416636351,1608,1705,1505,1530,-0.0344970859587,0.354211091995,-0.00951930880547,284
3.48411604948,1608,1705,1505,1530,-0.0344970859587,0.354211091995,-0.00951930880547,284
3.50413464296,1609,1705,1505,1530,-0.0344970859587,0.354211091995,-0.00951930880547,284
3.52410434675,1610,1705,1505,1530,-0.0344970859587,0.354211091995,-0.00951930880547,284
3.54512652612,1610,1705,1505,1530,-0.0344970859587,0.354211091995,-0.00951930880547,284
3.56619605533,1610,1705,1505,1530,-0.0344970859587,0.354211091995,-0.00951930880547,284
3.58210907019,1611,1705,1505,1530,-0.0344970859587,0.354211091995,-0.00951930880547,284
3.60311238661,1612,1705,1505,1530,-0.0344970859587,0.354211091995,-0.00951930880547,284
3.62418538044,1612,1705,1505,1530,-0.0344970859587,0.354211091995,-0.00951930880547,284
3.64413237171,1612,1705,1505,1530,-0.0344970859587,0.354211091995,-0.00951930880547,284
3.69004363501,1612,1705,1505,1530,-0.0345990248024,0.173563435674,-0.0100196907297,284
3.69217206859,1612,1705,1506,1530,-0.0345990248024,0.173563435674,-0.0100196907297,284
3.70414272708,1613,1705,1506,1530,-0.0345990248024,0.173563435674,-0.0100196907297,284
3.72212104239,1613,1705,1506,1530,-0.0345990248024,0.173563435674,-0.0100196907297,284
3.74214002083,1613,1705,1506,1530,-0.0345990248024,0.173563435674,-0.0100196907297,284
3.7652656115,1614,1705,1506,1530,-0.0345990248024,0.173563435674,-0.0100196907297,284
3.78312228003,1614,1705,1506,1530,-0.0345990248024,0.173563435674,-0.0100196907297,284
3.80311200165,1614,1705,1506,1530,-0.0345990248024,0.173563435674,-0.0100196907297,284
3.82420347348,1615,1705,1506,1530,-0.0345990248024,0.173563435674,-0.0100196907297,284
3.84314726381,1615,1705,1506,1530,-0.0345990248024,0.173563435674,-0.0100196907297,284
3.86423989052,1615,1705,1506,1530,-0.0345990248024,0.173563435674,-0.0100196907297,284
3.88410527065,1616,1705,1506,1530,-0.0345990248024,0.173563435674,-0.0100196907297,284
3.90212670127,1616,1705,1506,1530,-0.0345990248024,0.173563435674,-0.0100196907297,284
3.94816885034,1616,1705,1506,1530,-0.034754704684,0.0595322586596,-0.0113003356382,284
3.95011481377,1616,1705,1507,1530,-0.034754704684,0.0595322586596,-0.0113003356382,284
3.96322302358,1617,1705,1507,1530,-0.034754704684,0.0595322586596,-0.0113003356382,284
3.98312882432,1617,1705,1507,1530,-0.034754704684,0.0595322586596,-0.0113003356382,284
4.00411905216,1617,1705,1507,1530,-0.034754704684,0.0595322586596,-0.0113003356382,284
4.02319103355,1617,1705,1507,1530,-0.034754704684,0.0595322586596,-0.0113003356382,284
4.04415623911,1618,1705,1507,1530,-0.034754704684,0.0595322586596,-0.0113003356382,284
4.06114020753,1618,1705,1507,1530,-0.034754704684,0.0595322586596,-0.0113003356382,284
4.08115379655,1618,1705,1507,1567,-0.034754704684,0.0595322586596,-0.0113003356382,284
4.10212208178,1619,1705,1507,1613,-0.034754704684,0.0595322586596,-0.0113003356382,284
4.12216338779,1619,1705,1507,1667,-0.034754704684,0.0595322586596,-0.0113003356382,284
4.14316362453,1619,1705,1507,1725,-0.034754704684,0.0595322586596,-0.0113003356382,284
4.16311485034,1619,1705,1507,1794,-0.034754704684,0.0595322586596,-0.0113003356382,284
4.2093032835,1505,997,1497,1864,-0.035124771297,0.0291708055884,-0.0115559529513,285
4.21116263134,1620,1705,1507,1884,-0.035124771297,0.0291708055884,-0.0115559529513,285
4.2241480395,1620,1705,1507,1895,-0.035124771297,0.0291708055884,-0.0115559529513,285
4.24119052156,1620,1705,1507,1895,-0.035124771297,0.0291708055884,-0.0115559529513,285
4.26121065487,1620,1705,1507,1889,-0.035124771297,0.0291708055884,-0.0115559529513,285
4.28214583369,1621,1705,1507,1852,-0.035124771297,0.0291708055884,-0.0115559529513,285
4.30215980767,1621,1705,1507,1789,-0.035124771297,0.0291708055884,-0.0115559529513,285
4.32314118148,1621,1705,1507,1703,-0.035124771297,0.0291708055884,-0.0115559529513,285
4.3431740184,1622,1705,1507,1616,-0.035124771297,0.0291708055884,-0.0115559529513,285
4.36423276879,1622,1705,1507,1538,-0.035124771297,0.0291708055884,-0.0115559529513,285
4.38315692626,1622,1705,1507,1530,-0.035124771297,0.0291708055884,-0.0115559529513,285
4.4001416646,1622,1705,1507,1530,-0.035124771297,0.0291708055884,-0.0115559529513,285
4.42119464061,1622,1705,1507,1530,-0.035124771297,0.0291708055884,-0.0115559529513,285
4.46729799803,1623,1705,1507,1530,-0.0353083871305,0.0100055858493,-0.011855953373,285
4.46913617317,1623,1705,1507,1530,-0.0353083871305,0.0100055858493,-0.011855953373,285
4.48214082924,1623,1705,1507,1525,-0.0353083871305,0.0100055858493,-0.011855953373,285
4.50307793285,1623,1705,1507,1530,-0.0353083871305,0.0100055858493,-0.011855953373,285
4.52218148082,1624,1705,1507,1530,-0.0353083871305,0.0100055858493,-0.011855953373,285
4.54317016882,1624,1705,1507,1512,-0.0353083871305,0.0100055858493,-0.011855953373,285
4.56427357436,1625,1705,1507,1468,-0.0353083871305,0.0100055858493,-0.011855953373,285
4.58017696526,1625,1705,1507,1421,-0.0353083871305,0.0100055858493,-0.011855953373,285
4.60115025494,1625,1705,1507,1372,-0.0353083871305,0.0100055858493,-0.011855953373,285
4.62117577766,1625,1705,1507,1324,-0.0353083871305,0.0100055858493,-0.011855953373,285
4.64218332862,1625,1705,1507,1309,-0.0353083871305,0.0100055858493,-0.011855953373,285
4.66227929868,1625,1705,1507,1309,-0.0353083871305,0.0100055858493,-0.011855953373,285
4.68317020732,1625,1705,1507,1325,-0.0353083871305,0.0100055858493,-0.011855953373,285
4.72814756216,1625,1705,1507,1371,-0.0351978726685,0.00343191577122,-0.0112466942519,285
4.73013895064,1625,1705,1507,1432,-0.0351978726685,0.00343191577122,-0.0112466942519,285
4.74018712815,1625,1705,1507,1500,-0.0351978726685,0.00343191577122,-0.0112466942519,285
4.76514203993,1625,1705,1507,1529,-0.0351978726685,0.00343191577122,-0.0112466942519,285
4.78113551104,1625,1705,1507,1530,-0.0351978726685,0.00343191577122,-0.0112466942519,285
4.80116873293,1624,1705,1507,1539,-0.0351978726685,0.00343191577122,-0.0112466942519,285
4.82218590784,1624,1705,1507,1530,-0.0351978726685,0.00343191577122,-0.0112466942519,285
4.8421991119,1624,1705,1507,1530,-0.0351978726685,0.00343191577122,-0.0112466942519,285
4.86212493047,1624,1705,1507,1530,-0.0351978726685,0.00343191577122,-0.0112466942519,285
4.88218856405,1624,1705,1507,1530,-0.0351978726685,0.00343191577122,-0.0112466942519,285
4.90222987006,1624,1705,1507,1530,-0.0351978726685,0.00343191577122,-0.0112466942519,285
4.92018932242,1624,1705,1507,1530,-0.0351978726685,0.00343191577122,-0.0112466942519,285
4.94020483623,1624,1705,1507,1530,-0.0351978726685,0.00343191577122,-0.0112466942519,285
4.98615421038,1624,1705,1507,1530,-0.0349006354809,0.138019755483,-0.0103117795661,286
4.98815252812,1624,1705,1507,1530,-0.0349006354809,0.138019755483,-0.0103117795661,286
5.00211957955,1624,1705,1507,1530,-0.0349006354809,0.138019755483,-0.0103117795661,286
5.02222594348,1624,1705,1507,1530,-0.0349006354809,0.138019755483,-0.0103117795661,286
5.04219795703,1624,1705,1507,1530,-0.0349006354809,0.138019755483,-0.0103117795661,286
5.06218459898,1624,1705,1507,1530,-0.0349006354809,0.138019755483,-0.0103117795661,286
5.07924363424,1624,1705,1507,1530,-0.0349006354809,0.138019755483,-0.0103117795661,286
5.10016687936,1625,1705,1507,1530,-0.0349006354809,0.138019755483,-0.0103117795661,286
5.1201977915,1625,1705,1507,1530,-0.0349006354809,0.138019755483,-0.0103117795661,286
5.14119494858,1625,1705,1507,1530,-0.0349006354809,0.138019755483,-0.0103117795661,286
5.16118774986,1625,1705,1507,1530,-0.0349006354809,0.138019755483,-0.0103117795661,286
5.18220261502,1625,1705,1507,1530,-0.0349006354809,0.138019755483,-0.0103117795661,286
5.20117797193,1625,1705,1507,1530,-0.0349006354809,0.138019755483,-0.0103117795661,286
5.24620421645,1625,1705,1507,1530,-0.0347152240574,0.0781072378159,-0.00949526391923,286
5.24817789686,1625,1705,1507,1530,-0.0347152240574,0.0781072378159,-0.00949526391923,286
5.25924236387,1625,1705,1508,1529,-0.0347152240574,0.0781072378159,-0.00949526391923,286
5.28020179506,1625,1705,1508,1529,-0.0347152240574,0.0781072378159,-0.00949526391923,286
5.30018073785,1624,1705,1508,1529,-0.0347152240574,0.0781072378159,-0.00949526391923,286
5.32120907654,1624,1705,1510,1529,-0.0347152240574,0.0781072378159,-0.00949526391923,286
5.34120803716,1623,1705,1511,1528,-0.0347152240574,0.0781072378159,-0.00949526391923,286
5.36219826499,1623,1705,1511,1528,-0.0347152240574,0.0781072378159,-0.00949526391923,286
5.38120595838,1623,1705,1510,1529,-0.0347152240574,0.0781072378159,-0.00949526391923,286
5.40118759588,1624,1705,1509,1529,-0.0347152240574,0.0781072378159,-0.00949526391923,286
5.41925753122,1625,1705,1508,1529,-0.0347152240574,0.0781072378159,-0.00949526391923,286
5.43920298266,1625,1705,1508,1529,-0.0347152240574,0.0781072378159,-0.00949526391923,286
5.46019706007,1625,1705,1508,1529,-0.0347152240574,0.0781072378159,-0.00949526391923,286
5.50617530609,1625,1705,1508,1529,-0.0349025577307,0.0822246447206,-0.00999794527888,287
5.5082483057,1623,1705,1508,1529,-0.0349025577307,0.0822246447206,-0.00999794527888,287
5.52127143976,1623,1705,1508,1529,-0.0349025577307,0.0822246447206,-0.00999794527888,287
5.54122613019,1623,1705,1508,1529,-0.0349025577307,0.0822246447206,-0.00999794527888,287
5.56222174744,1623,1705,1508,1529,-0.0349025577307,0.0822246447206,-0.00999794527888,287
5.58120095393,1623,1705,1508,1529,-0.0349025577307,0.0822246447206,-0.00999794527888,287
5.59919043302,1622,1705,1508,1529,-0.0349025577307,0.0822246447206,-0.00999794527888,287
5.61921595575,1622,1705,1509,1529,-0.0349025577307,0.0822246447206,-0.00999794527888,287
5.64028779471,1623,1705,1509,1529,-0.0349025577307,0.0822246447206,-0.00999794527888,287
5.66021515311,1623,1705,1509,1529,-0.0349025577307,0.0822246447206,-0.00999794527888,287
5.68121885448,1623,1705,1509,1529,-0.0349025577307,0.0822246447206,-0.00999794527888,287
5.70119895214,1624,1705,1509,1529,-0.0349025577307,0.0822246447206,-0.00999794527888,287
5.7212213952,1624,1705,1509,1529,-0.0349025577307,0.0822246447206,-0.00999794527888,287
5.76619028096,1625,1705,1509,1529,-0.0318077430129,0.394344389439,-0.0114899585024,287
5.76812546556,1626,1705,1509,1529,-0.0318077430129,0.394344389439,-0.0114899585024,287
5.77920263619,1627,1705,1509,1529,-0.0318077430129,0.394344389439,-0.0114899585024,287
5.79920852605,1628,1705,1508,1529,-0.0318077430129,0.394344389439,-0.0114899585024,287
5.82022647088,1630,1705,1508,1529,-0.0318077430129,0.394344389439,-0.0114899585024,287
5.84022119695,1632,1705,1507,1529,-0.0318077430129,0.394344389439,-0.0114899585024,287
5.86121719916,1633,1705,1507,1530,-0.0318077430129,0.394344389439,-0.0114899585024,287
5.880239136,1634,1705,1507,1530,-0.0318077430129,0.394344389439,-0.0114899585024,287
5.90031393337,1636,1705,1506,1530,-0.0318077430129,0.394344389439,-0.0114899585024,287
5.92122909437,1637,1705,1506,1530,-0.0318077430129,0.394344389439,-0.0114899585024,287
5.93823346557,1638,1705,1506,1530,-0.0318077430129,0.394344389439,-0.0114899585024,287
5.96227949116,1638,1705,1505,1530,-0.0318077430129,0.394344389439,-0.0114899585024,287
